City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
261,Almeirim,BR,-1.5233,-52.5817,85.17,66,67,4.34,broken clouds,2022-07-21 14:24:11
262,Broome,US,42.2506,-75.833,85.55,66,0,10.36,clear sky,2022-07-21 14:24:12
263,Ngunguru,NZ,-35.6167,174.5,53.44,86,15,11.39,few clouds,2022-07-21 14:24:12
264,Aleppo,SY,36.25,37.5,94.75,28,0,18.54,clear sky,2022-07-21 14:24:13
265,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,78.1,78,73,13.09,broken clouds,2022-07-21 14:24:13
266,Torbay,CA,47.6666,-52.7314,68.29,77,75,20.71,broken clouds,2022-07-21 14:24:13
267,Malanje,AO,-9.5402,16.341,84.61,23,41,7.14,scattered clouds,2022-07-21 14:24:14
268,Dakar,SN,14.6937,-17.4441,88.68,70,40,9.22,scattered clouds,2022-07-21 14:22:48
269,Rudnogorsk,RU,57.2639,103.7519,60.24,68,38,3.96,scattered clouds,2022-07-21 14:24:14
270,Muisne,EC,0.6,-80.0333,73.89,82,100,11.83,overcast clouds,2022-07-21 14:24:14
271,Vanimo,PG,-2.6741,141.3028,79.18,83,100,3.06,heavy intensity rain,2022-07-21 14:24:15
272,Severo-Kurilsk,RU,50.6789,156.125,52.18,97,100,20.69,light rain,2022-07-21 14:24:15
273,Charters Towers,AU,-20.1,146.2667,58.64,67,0,7.16,clear sky,2022-07-21 14:24:15
274,Ust-Shonosha,RU,61.1531,41.343,74.86,54,61,3.33,broken clouds,2022-07-21 14:24:16
275,Kaoma,ZM,-14.7833,24.8,78.49,27,96,4.45,overcast clouds,2022-07-21 14:24:16
276,Mackenzie,CA,55.2999,-123.1698,57.42,67,20,5.75,few clouds,2022-07-21 14:24:17
277,Sept-Iles,CA,50.2001,-66.3821,71.06,60,75,4.61,broken clouds,2022-07-21 14:24:17
278,Saint George,US,37.1041,-113.5841,89.26,29,0,6.91,clear sky,2022-07-21 14:24:17
279,Longyearbyen,SJ,78.2186,15.6401,49.84,87,75,9.22,broken clouds,2022-07-21 14:22:55
280,Issoudun,FR,47.0,1.8333,79.45,57,40,3.44,scattered clouds,2022-07-21 14:24:18
281,Wattegama,LK,6.7989,81.4808,79.43,82,87,4.59,light rain,2022-07-21 14:24:18
282,Vuktyl,RU,63.8567,57.3094,70.0,48,96,5.57,overcast clouds,2022-07-21 14:24:18
283,Kroya,ID,-7.6331,109.2461,77.52,83,100,9.13,overcast clouds,2022-07-21 14:24:19
284,Ossora,RU,59.2353,163.0719,53.89,66,11,3.29,few clouds,2022-07-21 14:24:19
285,Daru,PG,-9.0763,143.2092,76.59,91,79,13.13,broken clouds,2022-07-21 14:24:19
286,Umm Kaddadah,SD,13.6017,26.6876,75.76,63,100,11.5,overcast clouds,2022-07-21 14:24:20
287,Wakkanai,JP,45.4094,141.6739,61.0,91,24,9.33,few clouds,2022-07-21 14:24:20
288,Bardiyah,LY,31.7561,25.0865,82.92,45,0,16.28,clear sky,2022-07-21 14:24:21
289,Katra,IN,32.9833,74.95,75.24,86,100,2.28,light rain,2022-07-21 14:24:21
290,Gat,IL,31.61,34.7642,89.4,18,0,13.22,clear sky,2022-07-21 14:23:01
291,Jaisalmer,IN,26.9147,70.9181,93.38,52,55,20.8,broken clouds,2022-07-21 14:20:14
292,Miraflores,MX,19.2167,-98.8083,64.02,72,93,2.75,overcast clouds,2022-07-21 14:24:22
293,San Luis,AR,-33.295,-66.3356,56.97,39,24,19.71,few clouds,2022-07-21 14:21:42
294,Nieves,PH,15.3274,120.9485,81.91,85,100,1.57,light rain,2022-07-21 14:24:22
295,Sembakung,ID,3.8167,117.25,74.55,98,96,2.51,light rain,2022-07-21 14:24:22
296,Flin Flon,CA,54.7682,-101.865,64.24,63,75,10.36,broken clouds,2022-07-21 14:24:23
297,Malkangiri,IN,18.35,81.9,77.59,94,100,3.67,overcast clouds,2022-07-21 14:24:23
298,Aklavik,CA,68.2191,-135.0107,55.4,94,100,2.3,light rain,2022-07-21 14:24:23
299,Krasnyy Oktyabr,RU,56.1167,38.8833,67.57,68,33,12.82,light rain,2022-07-21 14:24:24
300,Alofi,NU,-19.0595,-169.9187,71.49,88,9,6.91,clear sky,2022-07-21 14:20:57
301,Middlebury,US,44.0153,-73.1673,82.58,69,100,10.36,overcast clouds,2022-07-21 14:24:07
302,Gravdal,NO,68.1214,13.5031,57.09,77,40,14.97,scattered clouds,2022-07-21 14:24:24
303,Alingsas,SE,57.9303,12.5335,89.31,35,100,8.5,overcast clouds,2022-07-21 14:24:25
304,Matamoros,MX,25.5333,-103.25,82.51,32,20,5.75,few clouds,2022-07-21 14:24:25
305,Tayoltita,MX,24.0833,-105.9333,74.97,68,68,4.14,broken clouds,2022-07-21 14:24:25
306,Novyy Urengoy,RU,66.0833,76.6333,47.89,78,100,5.12,overcast clouds,2022-07-21 14:24:26
307,Aquiraz,BR,-3.9014,-38.3911,86.45,64,74,11.01,broken clouds,2022-07-21 14:24:26
308,Xinxiang,CN,35.3089,113.8672,79.39,58,0,3.09,clear sky,2022-07-21 14:24:27
309,Aden,YE,12.7794,45.0367,86.13,66,10,5.82,clear sky,2022-07-21 14:24:27
310,Sorland,NO,67.667,12.6934,55.26,88,75,16.11,broken clouds,2022-07-21 14:24:27
311,Ayagoz,KZ,47.9714,80.4392,74.68,50,28,8.46,scattered clouds,2022-07-21 14:24:28
312,Mecca,SA,21.4267,39.8261,98.49,31,6,10.78,clear sky,2022-07-21 14:24:28
313,Pontianak,ID,-0.0333,109.3333,80.58,88,100,2.3,overcast clouds,2022-07-21 14:24:28
314,Saint-Augustin,CA,51.226,-58.6502,72.59,52,8,14.92,clear sky,2022-07-21 14:24:29
315,Lashio,MM,22.9333,97.75,71.47,96,75,1.45,broken clouds,2022-07-21 14:24:29
316,Aswan,EG,24.0934,32.907,105.12,9,1,14.63,clear sky,2022-07-21 14:24:29
317,Diego De Almagro,CL,-26.3667,-70.05,56.55,62,100,1.74,overcast clouds,2022-07-21 14:24:30
318,Qasigiannguit,GL,68.8193,-51.1922,61.05,74,100,4.7,overcast clouds,2022-07-21 14:24:30
319,Port Moresby,PG,-9.4431,147.1797,78.22,89,40,11.5,scattered clouds,2022-07-21 14:21:21
320,Sulangan,PH,11.1373,123.7228,85.71,71,100,7.72,overcast clouds,2022-07-21 14:24:30
321,Te Anau,NZ,-45.4167,167.7167,34.59,92,47,2.17,scattered clouds,2022-07-21 14:24:31
322,Twin Falls,US,42.3505,-114.6445,70.14,30,0,4.61,clear sky,2022-07-21 14:24:31
323,Kemijarvi,FI,66.7131,27.4306,76.35,40,100,9.62,overcast clouds,2022-07-21 14:24:31
324,Marabba,SD,12.35,32.1833,82.98,55,99,8.08,overcast clouds,2022-07-21 14:24:32
325,Gopalpur,IN,19.2667,84.9167,84.87,80,100,6.33,overcast clouds,2022-07-21 14:24:32
326,Peniche,PT,39.3558,-9.3811,76.28,79,63,13.89,broken clouds,2022-07-21 14:24:32
327,Opuwo,NA,-18.0607,13.84,78.13,15,0,7.54,clear sky,2022-07-21 14:24:33
328,Ola,RU,59.5833,151.2833,55.27,91,90,1.77,overcast clouds,2022-07-21 14:24:33
329,Kiama,AU,-34.6833,150.8667,59.58,66,100,3.0,overcast clouds,2022-07-21 14:24:34
330,Gubkinskiy,RU,64.434,76.5026,52.79,70,82,11.25,broken clouds,2022-07-21 14:24:34
331,Bambanglipuro,ID,-7.95,110.2833,76.15,82,48,10.16,scattered clouds,2022-07-21 14:24:34
332,Mineros,BO,-17.1167,-63.2333,80.26,40,80,10.47,broken clouds,2022-07-21 14:24:35
333,Yabrud,SY,33.9674,36.6574,85.75,13,0,9.44,clear sky,2022-07-21 14:24:35
334,Sobolevo,RU,54.4299,31.8996,70.12,70,30,14.97,scattered clouds,2022-07-21 14:24:35
335,Kontagora,NG,10.3999,5.4695,83.55,66,63,5.01,light rain,2022-07-21 14:24:36
336,Taree,AU,-31.9,152.4667,58.1,85,100,5.86,overcast clouds,2022-07-21 14:24:36
337,Northam,GB,51.0333,-4.2167,67.66,55,5,9.6,clear sky,2022-07-21 14:24:36
338,Sant Julia De Loria,AD,42.4625,1.4825,91.89,27,20,14.97,few clouds,2022-07-21 14:24:37
339,Vardo,NO,70.3705,31.1107,57.18,88,0,9.22,clear sky,2022-07-21 14:24:15
340,Ugoofaaru,MV,5.6667,73.0,82.27,77,100,17.78,overcast clouds,2022-07-21 14:24:37
341,Beringovskiy,RU,63.05,179.3167,46.96,67,100,15.43,overcast clouds,2022-07-21 14:24:38
342,Drahovo,UA,48.2357,23.5491,84.7,15,0,9.55,clear sky,2022-07-21 14:24:38
343,Sepuka,TZ,-4.75,34.5333,77.29,27,94,8.34,overcast clouds,2022-07-21 14:24:38
344,Bartica,GY,6.4,-58.6167,84.52,62,21,1.72,few clouds,2022-07-21 14:24:39
345,Shirokiy,RU,49.758,129.523,63.32,93,62,5.68,broken clouds,2022-07-21 14:24:39
346,Atar,MR,20.5169,-13.0499,102.9,22,94,10.18,overcast clouds,2022-07-21 14:24:39
347,Barao De Melgaco,BR,-16.1944,-55.9675,91.24,23,5,6.78,clear sky,2022-07-21 14:24:40
348,Nanortalik,GL,60.1432,-45.2371,51.3,78,9,13.6,clear sky,2022-07-21 14:24:41
349,Bathsheba,BB,13.2167,-59.5167,86.61,82,40,26.46,scattered clouds,2022-07-21 14:24:41
350,Jalu,LY,29.0331,21.5482,94.1,16,0,16.15,clear sky,2022-07-21 14:24:41
351,Kaitangata,NZ,-46.2817,169.8464,43.47,88,100,6.35,overcast clouds,2022-07-21 14:24:42
352,Abu Samrah,SY,35.3029,37.1841,92.7,23,0,21.54,clear sky,2022-07-21 14:24:42
353,College,US,64.8569,-147.8028,55.22,79,75,0.0,broken clouds,2022-07-21 14:24:42
354,Biloela,AU,-24.4167,150.5,56.43,91,81,6.62,broken clouds,2022-07-21 14:24:43
355,Chivilcoy,AR,-34.8957,-60.0167,59.43,46,78,12.17,broken clouds,2022-07-21 14:19:49
356,Guastalla,IT,44.9132,10.6609,100.62,30,0,1.99,clear sky,2022-07-21 14:24:43
357,Chingirlau,KZ,51.095,54.0814,84.18,23,53,4.16,broken clouds,2022-07-21 14:24:44
358,Buchanan,LR,5.8808,-10.0467,79.03,69,100,11.25,overcast clouds,2022-07-21 14:24:44
359,Camana,PE,-16.6228,-72.7111,60.84,82,100,5.77,overcast clouds,2022-07-21 14:24:44
360,The Valley,AI,18.217,-63.0578,86.09,79,40,19.57,scattered clouds,2022-07-21 14:24:45
361,Dalby,AU,-27.1833,151.2667,54.99,94,100,3.0,moderate rain,2022-07-21 14:24:45
362,Ponta Do Sol,PT,32.6667,-17.1,82.71,68,0,4.7,clear sky,2022-07-21 14:24:45
363,Avera,US,33.194,-82.5271,83.71,75,100,11.3,overcast clouds,2022-07-21 14:24:46
364,Belmonte,BR,-15.8631,-38.8828,75.97,74,18,9.4,few clouds,2022-07-21 14:24:01
365,Waipawa,NZ,-41.4122,175.5153,44.06,76,100,18.54,overcast clouds,2022-07-21 14:20:56
366,Eyl,SO,7.9803,49.8164,84.72,53,100,28.12,overcast clouds,2022-07-21 14:20:09
367,Atambua,ID,-9.1061,124.8925,71.78,84,76,4.68,broken clouds,2022-07-21 14:24:46
368,Tivaouane,SN,14.9515,-16.8129,88.14,56,98,4.88,overcast clouds,2022-07-21 14:24:47
369,Rawson,AR,-43.3002,-65.1023,45.12,42,0,24.83,clear sky,2022-07-21 14:20:50
370,Amazar,RU,53.858,120.875,66.0,92,59,2.98,broken clouds,2022-07-21 14:24:47
371,Mandera,KE,3.9366,41.867,91.27,28,26,22.08,scattered clouds,2022-07-21 14:24:48
372,Guaraciaba Do Norte,BR,-4.1669,-40.7475,78.98,40,48,8.21,scattered clouds,2022-07-21 14:24:48
373,Pervomayskoye,RU,43.919,46.7102,74.21,75,100,0.76,light rain,2022-07-21 14:24:48
374,Pitimbu,BR,-7.4706,-34.8086,73.99,81,78,13.82,broken clouds,2022-07-21 14:24:49
375,Morondava,MG,-20.2833,44.2833,77.18,62,7,13.71,clear sky,2022-07-21 14:24:49
376,Mizdah,LY,31.4451,12.9801,94.84,16,0,11.1,clear sky,2022-07-21 14:24:49
377,Mexico,PH,15.0646,120.7198,82.11,83,100,2.37,light rain,2022-07-21 14:20:08
378,Bolobo,CD,-2.1667,16.2333,88.79,41,68,0.4,broken clouds,2022-07-21 14:23:52
379,Sosnovo-Ozerskoye,RU,52.5249,111.5418,60.53,52,90,1.3,overcast clouds,2022-07-21 14:24:50
380,Mar Del Plata,AR,-38.0023,-57.5575,56.08,70,0,14.0,clear sky,2022-07-21 14:24:50
381,Innisfail,AU,-17.5333,146.0333,64.92,93,3,3.44,clear sky,2022-07-21 14:24:51
382,Mollet Del Valles,ES,41.5403,2.2131,100.81,52,0,14.97,clear sky,2022-07-21 14:24:51
383,Lagoa,PT,39.05,-27.9833,72.23,78,65,5.61,broken clouds,2022-07-21 14:22:58
384,Batemans Bay,AU,-35.7167,150.1833,53.1,85,76,4.52,broken clouds,2022-07-21 14:24:51
385,Ostersund,SE,63.1792,14.6357,64.62,77,20,14.97,few clouds,2022-07-21 14:24:52
386,Navalmoral De La Mata,ES,39.8916,-5.5406,102.96,9,0,5.75,clear sky,2022-07-21 14:24:52
387,Komsomolskiy,UZ,40.4272,71.7189,99.32,19,0,4.61,clear sky,2022-07-21 14:24:53
388,Masty,BY,53.4122,24.5387,80.29,57,13,10.02,few clouds,2022-07-21 14:24:53
389,Treinta Y Tres,UY,-33.2333,-54.3833,63.86,93,100,8.7,overcast clouds,2022-07-21 14:24:53
390,Geraldton,AU,-28.7667,114.6,55.81,82,40,2.3,scattered clouds,2022-07-21 14:24:54
391,Santa Rosa,PH,14.3122,121.1114,80.58,83,100,8.68,overcast clouds,2022-07-21 14:24:54
392,Tiznit,MA,29.5833,-9.5,105.44,8,37,8.1,scattered clouds,2022-07-21 14:24:54
393,Tari,NG,12.4086,4.4914,91.65,41,100,4.34,overcast clouds,2022-07-21 14:24:55
394,Pasaje,EC,-3.3333,-79.8167,69.51,73,94,4.59,overcast clouds,2022-07-21 14:24:55
395,Anchorage,US,61.2181,-149.9003,56.55,73,100,16.11,light rain,2022-07-21 14:20:19
396,Mahibadhoo,MV,3.7833,72.9667,83.43,69,100,14.12,overcast clouds,2022-07-21 14:20:52
397,Phangnga,TH,8.4509,98.5298,80.64,88,100,2.82,moderate rain,2022-07-21 14:24:56
398,Grindavik,IS,63.8424,-22.4338,54.07,94,100,10.36,light intensity drizzle,2022-07-21 14:24:56
399,Alugan,PH,12.2188,125.4808,81.79,79,13,4.23,few clouds,2022-07-21 14:24:56
400,Kotovo,RU,50.3211,44.8012,70.23,46,56,12.48,broken clouds,2022-07-21 14:24:57
401,Paracuru,BR,-3.41,-39.0306,83.1,56,71,11.88,broken clouds,2022-07-21 14:24:57
402,Lepaera,HN,14.7833,-88.5833,69.26,82,100,1.05,overcast clouds,2022-07-21 14:24:57
403,Kamenka,RU,51.3223,42.7678,63.36,69,69,13.94,light rain,2022-07-21 14:24:58
404,Yulara,AU,-25.2406,130.9889,53.51,36,3,9.48,clear sky,2022-07-21 14:24:58
405,Puerto Escondido,MX,15.85,-97.0667,79.63,73,40,5.75,scattered clouds,2022-07-21 14:24:58
406,Zarichne,UA,51.8126,26.129,79.38,36,20,12.62,few clouds,2022-07-21 14:24:59
407,Lompoc,US,34.6391,-120.4579,55.85,94,100,1.01,overcast clouds,2022-07-21 14:24:59
408,Gizo,SB,-8.103,156.8419,81.79,77,12,6.4,few clouds,2022-07-21 14:24:59
409,Homnabad,IN,17.7667,77.1333,78.37,73,100,6.35,overcast clouds,2022-07-21 14:25:00
410,Dong Hoi,VN,17.4833,106.6,79.03,86,57,6.35,broken clouds,2022-07-21 14:25:00
411,Bonthe,SL,7.5264,-12.505,77.61,80,100,11.25,light rain,2022-07-21 14:25:00
412,Trapani,IT,37.8333,12.6667,92.28,74,20,17.27,few clouds,2022-07-21 14:25:01
413,Uruacu,BR,-14.5247,-49.1408,84.45,29,15,7.09,few clouds,2022-07-21 14:24:38
414,Matara,LK,5.9485,80.5353,78.84,85,96,14.9,overcast clouds,2022-07-21 14:25:01
415,Pangkalanbuun,ID,-2.6833,111.6167,74.59,98,43,2.68,scattered clouds,2022-07-21 14:25:02
416,Wahpeton,US,46.2652,-96.6059,73.42,56,0,8.05,clear sky,2022-07-21 14:22:01
417,Greymouth,NZ,-42.4667,171.2,40.14,78,0,9.98,clear sky,2022-07-21 14:25:02
418,Boyolangu,ID,-8.1181,111.8935,73.76,87,77,5.88,broken clouds,2022-07-21 14:25:03
419,Talcahuano,CL,-36.7167,-73.1167,51.48,100,75,0.0,mist,2022-07-21 14:25:03
420,Alexandria,EG,31.2156,29.9553,81.03,60,0,18.19,clear sky,2022-07-21 14:23:44
421,Rio Grande,BR,-32.035,-52.0986,78.91,95,100,2.08,moderate rain,2022-07-21 14:25:04
422,Toamasina,MG,-18.1667,49.3833,73.4,73,75,9.22,broken clouds,2022-07-21 14:25:04
423,Bonfim,BR,3.0833,-59.95,81.99,74,52,0.76,broken clouds,2022-07-21 14:25:04
424,Novikovo,RU,51.1537,37.8879,63.23,81,90,11.18,light rain,2022-07-21 14:25:05
425,Visby,SE,57.6409,18.296,91.62,29,0,13.8,clear sky,2022-07-21 14:25:05
426,Anju,KP,39.6178,125.6647,68.5,93,47,2.64,scattered clouds,2022-07-21 14:25:05
427,Bay City,US,43.5945,-83.8889,80.71,68,0,14.97,clear sky,2022-07-21 14:25:06
428,Makakilo City,US,21.3469,-158.0858,74.01,71,0,10.36,clear sky,2022-07-21 14:25:06
429,Port-Cartier,CA,50.0334,-66.8654,70.75,61,100,8.68,overcast clouds,2022-07-21 14:25:07
430,Viedma,AR,-40.8135,-62.9967,47.73,34,81,16.49,broken clouds,2022-07-21 14:20:25
431,Richards Bay,ZA,-28.783,32.0377,71.37,68,6,8.41,clear sky,2022-07-21 14:25:07
432,La Asuncion,VE,11.0333,-63.8628,71.33,100,4,12.66,clear sky,2022-07-21 14:25:07
433,Partizanskoye,RU,55.5006,94.39,62.94,68,100,4.79,overcast clouds,2022-07-21 14:21:19
434,Vredendal,ZA,-31.6683,18.5012,69.62,22,0,3.96,clear sky,2022-07-21 14:25:08
435,Williston,US,48.147,-103.618,68.81,68,7,3.0,clear sky,2022-07-21 14:21:39
436,Seguela,CI,7.9611,-6.6731,82.81,55,94,4.21,overcast clouds,2022-07-21 14:25:09
437,Huicungo,PE,-7.2833,-76.8,75.45,88,40,0.0,scattered clouds,2022-07-21 14:25:09
438,Kangaatsiaq,GL,68.3065,-53.4641,44.19,96,100,4.61,overcast clouds,2022-07-21 14:25:09
439,Krasnovishersk,RU,60.4078,57.082,68.43,62,35,2.19,scattered clouds,2022-07-21 14:25:10
440,Chiang Klang,TH,19.2938,100.8617,75.51,98,92,1.05,heavy intensity rain,2022-07-21 14:25:10
441,Narsaq,GL,60.9167,-46.05,62.82,67,9,3.47,clear sky,2022-07-21 14:25:10
442,Srednekolymsk,RU,67.45,153.6833,42.75,64,18,2.8,few clouds,2022-07-21 14:25:11
443,Ucluelet,CA,48.9329,-125.5528,56.08,93,43,4.03,scattered clouds,2022-07-21 14:25:11
444,Bosobolo,CD,4.1833,19.9,84.27,64,57,0.94,light rain,2022-07-21 14:25:11
445,Trinidad,BO,-14.8333,-64.9,82.38,65,5,6.91,clear sky,2022-07-21 14:25:12
446,Peringat,MY,6.0333,102.2833,80.55,89,20,0.0,few clouds,2022-07-21 14:25:12
447,Portland,US,45.5234,-122.6762,65.61,84,20,4.61,few clouds,2022-07-21 14:22:48
448,Palestine,PS,31.9216,35.2033,80.94,57,0,17.45,clear sky,2022-07-21 14:25:13
449,Patuli,IN,23.55,88.25,87.58,67,100,9.28,light rain,2022-07-21 14:25:13
450,Kapelle,FR,50.9998,2.3585,74.21,75,19,8.01,few clouds,2022-07-21 14:25:13
451,Xuddur,SO,4.1213,43.8894,86.02,34,38,23.82,scattered clouds,2022-07-21 14:25:14
452,Xuanhua,CN,40.6103,115.0447,78.24,50,51,6.71,broken clouds,2022-07-21 14:25:14
453,Ubinskoye,RU,55.3068,79.6802,67.6,82,10,10.27,light rain,2022-07-21 14:25:14
454,Hoi An,VN,15.8794,108.335,78.76,83,83,9.66,broken clouds,2022-07-21 14:25:15
455,Husavik,IS,66.0449,-17.3389,52.27,74,56,8.86,broken clouds,2022-07-21 14:25:15
456,Kashi,CN,39.4547,75.9797,88.81,18,0,2.24,dust,2022-07-21 14:25:15
457,Jardim,BR,-21.4803,-56.1381,85.14,22,7,9.82,clear sky,2022-07-21 14:25:16
458,Loa Janan,ID,-0.583,117.095,74.93,98,81,3.11,broken clouds,2022-07-21 14:25:16
459,Kidal,ML,18.4411,1.4078,99.25,24,27,6.89,scattered clouds,2022-07-21 14:25:16
460,Koungou,YT,-12.7336,45.2042,78.51,69,75,9.22,broken clouds,2022-07-21 14:25:17
461,Port-Gentil,GA,-0.7193,8.7815,82.36,69,40,17.27,scattered clouds,2022-07-21 14:25:17
462,San Carlos De Bariloche,AR,-41.1456,-71.3082,35.35,64,75,24.16,broken clouds,2022-07-21 14:24:01
463,Mnogovershinnyy,RU,53.9353,139.9242,51.87,97,100,4.07,overcast clouds,2022-07-21 14:25:18
464,Islahiye,TR,37.025,36.6306,91.92,26,0,13.49,clear sky,2022-07-21 14:25:18
465,Walvis Bay,NA,-22.9575,14.5053,64.09,45,0,13.73,clear sky,2022-07-21 14:25:18
466,Taoudenni,ML,22.6783,-3.9836,106.63,19,12,6.71,few clouds,2022-07-21 14:21:03
467,Bud,US,39.447,-86.1758,81.75,74,0,8.43,clear sky,2022-07-21 14:25:19
468,Windhoek,NA,-22.5594,17.0832,70.11,22,0,5.99,clear sky,2022-07-21 14:25:19
469,Seybaplaya,MX,19.65,-90.6667,80.06,70,1,8.43,clear sky,2022-07-21 14:25:19
470,Ambulu,ID,-8.345,113.6058,73.62,87,43,4.85,scattered clouds,2022-07-21 14:25:20
471,Araouane,ML,18.9048,-3.5265,99.32,27,27,8.01,scattered clouds,2022-07-21 14:24:08
472,Charyshskoye,RU,51.3978,83.5598,66.04,77,59,8.34,broken clouds,2022-07-21 14:25:20
473,Acapulco,MX,16.8634,-99.8901,84.02,84,40,4.61,scattered clouds,2022-07-21 14:24:50
474,Epanomi,GR,40.4264,22.9286,97.86,34,20,11.5,few clouds,2022-07-21 14:25:21
475,Salalah,OM,17.0151,54.0924,78.89,89,100,9.22,overcast clouds,2022-07-21 14:21:59
476,Juneau,US,58.3019,-134.4197,53.83,97,100,10.36,light rain,2022-07-21 14:22:18
477,Tuatapere,NZ,-46.1333,167.6833,44.58,87,100,2.57,overcast clouds,2022-07-21 14:25:21
478,Iskateley,RU,67.6803,53.1512,57.87,47,1,17.22,clear sky,2022-07-21 14:25:22
479,Pachperwa,IN,27.5167,82.65,82.85,79,100,4.38,overcast clouds,2022-07-21 14:25:22
480,Eirunepe,BR,-6.6603,-69.8736,82.9,52,74,0.92,broken clouds,2022-07-21 14:25:22
481,Sehithwa,BW,-20.4667,22.7167,74.26,29,94,6.4,overcast clouds,2022-07-21 14:25:23
482,Gazli,UZ,40.1333,63.45,110.07,7,0,19.86,clear sky,2022-07-21 14:25:23
483,Kamaishi,JP,39.2667,141.8833,70.39,91,40,3.51,scattered clouds,2022-07-21 14:25:23
484,Ust-Omchug,RU,61.15,149.6333,58.08,74,93,5.14,overcast clouds,2022-07-21 14:25:24
485,Ust-Uda,RU,54.1742,103.0304,61.36,69,100,1.81,overcast clouds,2022-07-21 14:25:24
486,Urumqi,CN,43.801,87.6005,81.55,21,0,2.24,clear sky,2022-07-21 14:25:24
487,Silver City,US,32.7701,-108.2803,73.63,61,99,10.0,overcast clouds,2022-07-21 14:25:25
488,Payo,ID,-3.7508,103.6372,74.46,92,100,3.24,overcast clouds,2022-07-21 14:25:25
489,Novoagansk,RU,61.9449,76.6625,63.03,56,83,8.55,broken clouds,2022-07-21 14:25:26
490,Luwuk,ID,-0.9516,122.7875,76.73,87,37,4.56,scattered clouds,2022-07-21 14:25:26
491,Portree,GB,57.4129,-6.1942,58.51,79,100,3.58,overcast clouds,2022-07-21 14:25:26
492,Yicheng,CN,31.3705,119.8703,81.36,87,61,4.54,broken clouds,2022-07-21 14:25:27
493,Karratha,AU,-20.7377,116.8463,72.19,78,0,7.78,clear sky,2022-07-21 14:25:27
494,Mayo,US,38.8876,-76.5119,90.36,74,0,8.05,clear sky,2022-07-21 14:25:27
495,Morgantown,US,39.6295,-79.9559,79.05,91,100,6.91,overcast clouds,2022-07-21 14:25:28
496,Conceicao Da Barra,BR,-18.5933,-39.7322,79.2,58,17,6.08,few clouds,2022-07-21 14:25:28
497,Vaitape,PF,-16.5167,-151.75,76.8,75,4,13.73,light rain,2022-07-21 14:25:28
498,Atbasar,KZ,51.8,68.3333,74.95,41,24,15.84,few clouds,2022-07-21 14:25:29
499,Saedinenie,BG,42.2667,24.55,96.78,20,0,11.5,clear sky,2022-07-21 14:25:29
500,Walla Walla,US,46.0646,-118.343,75.34,40,0,4.61,clear sky,2022-07-21 14:21:07
501,Dalvik,IS,65.9702,-18.5286,53.53,75,91,7.7,overcast clouds,2022-07-21 14:25:31
502,Rena,NO,61.1348,11.3641,82.11,41,100,5.57,overcast clouds,2022-07-21 14:25:31
503,Berezna,UA,51.5716,31.7846,71.8,73,33,16.6,light rain,2022-07-21 14:25:31
504,Mehamn,NO,71.0357,27.8492,62.55,77,20,2.3,moderate rain,2022-07-21 14:25:32
505,Yaan,NG,7.3833,8.5667,78.15,77,95,7.94,light rain,2022-07-21 14:25:32
506,Wasilla,US,61.5814,-149.4394,54.79,90,100,6.91,light rain,2022-07-21 14:25:32
507,Namtsy,RU,62.7161,129.6658,67.41,76,21,4.03,few clouds,2022-07-21 14:25:33
508,Russell,US,32.3502,-85.1999,83.97,68,96,7.0,overcast clouds,2022-07-21 14:25:33
509,Maniitsoq,GL,65.4167,-52.9,44.65,95,100,16.8,overcast clouds,2022-07-21 14:25:34
510,Pangnirtung,CA,66.1451,-65.7125,44.6,100,100,8.05,overcast clouds,2022-07-21 14:25:35
511,Semporna,MY,4.4818,118.6112,81.39,81,98,7.05,overcast clouds,2022-07-21 14:25:35
512,Nisia Floresta,BR,-6.0911,-35.2086,84.58,77,98,12.08,overcast clouds,2022-07-21 14:25:36
513,Codogno,IT,45.1619,9.7022,99.63,17,0,2.08,clear sky,2022-07-21 14:25:36
514,Matadi,CD,-5.8167,13.45,92.55,37,17,6.26,few clouds,2022-07-21 14:25:36
515,Inirida,CO,3.8653,-67.9239,78.76,89,44,1.12,scattered clouds,2022-07-21 14:25:37
516,Teknaf,BD,20.8624,92.3058,82.65,83,100,4.36,overcast clouds,2022-07-21 14:25:37
517,Rouvroy,FR,50.3925,2.904,74.14,57,78,10.85,broken clouds,2022-07-21 14:25:37
518,Krasnoselkup,RU,65.7,82.4667,59.85,63,85,5.75,overcast clouds,2022-07-21 14:25:38
519,Inta,RU,66.0317,60.1659,64.78,53,100,11.18,overcast clouds,2022-07-21 14:25:38
520,Santa Maria,BR,-29.6842,-53.8069,78.1,53,0,10.36,clear sky,2022-07-21 14:23:20
521,Bereznik,RU,62.8551,42.7072,79.29,48,95,6.2,overcast clouds,2022-07-21 14:21:13
522,Yelizovo,RU,53.1873,158.3805,59.14,100,100,4.47,overcast clouds,2022-07-21 14:24:14
523,Saint Anthony,US,45.0205,-93.218,77.14,59,40,13.8,scattered clouds,2022-07-21 14:25:39
524,Las Choapas,MX,17.9333,-94.0833,81.03,81,50,1.39,scattered clouds,2022-07-21 14:25:39
